,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
1369,1369.0,0.25,0.25,0.8812260536398467
1370,1370.0,0.25,0.25,0.8888888888888888
1371,1371.0,0.25,0.25,0.8773946360153256
1372,1372.0,0.25,0.25,0.8850574712643678
1373,1373.0,0.25,0.25,0.896551724137931
1374,1374.0,0.25,0.25,0.9003831417624522
1375,1375.0,0.25,0.25,0.8888888888888888
1376,1376.0,0.25,0.25,0.8812260536398467
1377,1377.0,0.25,0.25,0.8850574712643678
1378,1378.0,0.25,0.25,0.8812260536398467
1379,1379.0,0.25,0.25,0.8850574712643678
1380,1380.0,0.25,0.25,0.8888888888888888
1381,1381.0,0.25,0.25,0.89272030651341
1382,1382.0,0.25,0.25,0.8850574712643678
1383,1383.0,0.25,0.25,0.8773946360153256
1384,1384.0,0.25,0.25,0.8888888888888888
1385,1385.0,0.25,0.25,0.8888888888888888
1386,1386.0,0.25,0.25,0.8850574712643678
1387,1387.0,0.25,0.25,0.8850574712643678
1388,1388.0,0.25,0.25,0.8812260536398467
1389,1389.0,0.25,0.25,0.8812260536398467
1390,1390.0,0.25,0.25,0.896551724137931
1391,1391.0,0.25,0.25,0.8888888888888888
1392,1392.0,0.25,0.25,0.8812260536398467
1393,1393.0,0.25,0.25,0.8812260536398467
1394,1394.0,0.25,0.25,0.8888888888888888
1395,1395.0,0.25,0.25,0.89272030651341
1396,1396.0,0.25,0.25,0.8850574712643678
1397,1397.0,0.25,0.25,0.8812260536398467
1398,1398.0,0.25,0.25,0.8888888888888888
1399,1399.0,0.25,0.25,0.896551724137931
1400,1400.0,0.25,0.25,0.8888888888888888
1401,1401.0,0.25,0.25,0.896551724137931
1402,1402.0,0.25,0.25,0.8850574712643678
1403,1403.0,0.25,0.25,0.8888888888888888
1404,1404.0,0.25,0.25,0.8850574712643678
1405,1405.0,0.25,0.25,0.8812260536398467
1406,1406.0,0.25,0.25,0.8812260536398467
1407,1407.0,0.25,0.25,0.8812260536398467
1408,1408.0,0.25,0.25,0.89272030651341
1409,1409.0,0.25,0.25,0.8850574712643678
1410,1410.0,0.25,0.25,0.8773946360153256
1411,1411.0,0.25,0.25,0.8773946360153256
1412,1412.0,0.25,0.25,0.8812260536398467
1413,1413.0,0.25,0.25,0.8812260536398467
1414,1414.0,0.25,0.25,0.896551724137931
1415,1415.0,0.25,0.25,0.8735632183908046
1416,1416.0,0.25,0.25,0.8773946360153256
1417,1417.0,0.25,0.25,0.89272030651341
1418,1418.0,0.25,0.25,0.8888888888888888
1419,1419.0,0.25,0.25,0.8850574712643678
1420,1420.0,0.25,0.25,0.8773946360153256
1421,1421.0,0.25,0.25,0.8888888888888888
1422,1422.0,0.25,0.25,0.8850574712643678
1423,1423.0,0.25,0.25,0.89272030651341
1424,1424.0,0.25,0.25,0.8659003831417624
1425,1425.0,0.25,0.25,0.8735632183908046
1426,1426.0,0.25,0.25,0.8735632183908046
1427,1427.0,0.25,0.25,0.8773946360153256
1428,1428.0,0.25,0.25,0.8812260536398467
1429,1429.0,0.25,0.25,0.8850574712643678
1430,1430.0,0.25,0.25,0.8773946360153256
1431,1431.0,0.25,0.25,0.8850574712643678
1432,1432.0,0.25,0.25,0.8888888888888888
1433,1433.0,0.25,0.25,0.8888888888888888
1434,1434.0,0.25,0.25,0.89272030651341
1435,1435.0,0.25,0.25,0.89272030651341
1436,1436.0,0.25,0.25,0.8850574712643678
1437,1437.0,0.25,0.25,0.8888888888888888
1438,1438.0,0.25,0.25,0.8888888888888888
1439,1439.0,0.25,0.25,0.8812260536398467
1440,1440.0,0.25,0.25,0.8659003831417624
1441,1441.0,0.25,0.25,0.8850574712643678
1442,1442.0,0.25,0.25,0.8812260536398467
1443,1443.0,0.25,0.25,0.8850574712643678
1444,1444.0,0.25,0.25,0.8850574712643678
1445,1445.0,0.25,0.25,0.8850574712643678
1446,1446.0,0.25,0.25,0.8850574712643678
1447,1447.0,0.25,0.25,0.8888888888888888
1448,1448.0,0.25,0.25,0.8888888888888888
1449,1449.0,0.25,0.25,0.8888888888888888
1450,1450.0,0.25,0.25,0.8888888888888888
1451,1451.0,0.25,0.25,0.89272030651341
1452,1452.0,0.25,0.25,0.8850574712643678
1453,1453.0,0.25,0.25,0.89272030651341
1454,1454.0,0.25,0.25,0.8812260536398467
1455,1455.0,0.25,0.25,0.8812260536398467
1456,1456.0,0.25,0.25,0.8850574712643678
1457,1457.0,0.25,0.25,0.8850574712643678
1458,1458.0,0.25,0.25,0.8888888888888888
1459,1459.0,0.25,0.25,0.89272030651341
1460,1460.0,0.25,0.25,0.89272030651341
1461,1461.0,0.25,0.25,0.896551724137931
1462,1462.0,0.25,0.25,0.896551724137931
1463,1463.0,0.25,0.25,0.89272030651341
1464,1464.0,0.25,0.25,0.89272030651341
1465,1465.0,0.25,0.25,0.8850574712643678
1466,1466.0,0.25,0.25,0.896551724137931
1467,1467.0,0.25,0.25,0.89272030651341
1468,1468.0,0.25,0.25,0.896551724137931
1469,1469.0,0.25,0.25,0.8888888888888888
1470,1470.0,0.25,0.25,0.89272030651341
1471,1471.0,0.25,0.25,0.89272030651341
1472,1472.0,0.25,0.25,0.8888888888888888
1473,1473.0,0.25,0.25,0.896551724137931
1474,1474.0,0.25,0.25,0.89272030651341
1475,1475.0,0.25,0.25,0.8888888888888888
1476,1476.0,0.25,0.25,0.8850574712643678
1477,1477.0,0.25,0.25,0.8773946360153256
1478,1478.0,0.25,0.25,0.8850574712643678
1479,1479.0,0.25,0.25,0.8850574712643678
1480,1480.0,0.25,0.25,0.8773946360153256
1481,1481.0,0.25,0.25,0.8812260536398467
1482,1482.0,0.25,0.25,0.8888888888888888
1483,1483.0,0.25,0.25,0.89272030651341
1484,1484.0,0.25,0.25,0.896551724137931
1485,1485.0,0.25,0.25,0.8888888888888888
1486,1486.0,0.25,0.25,0.8850574712643678
1487,1487.0,0.25,0.25,0.89272030651341
1488,1488.0,0.25,0.25,0.89272030651341
1489,1489.0,0.25,0.25,0.896551724137931
1490,1490.0,0.25,0.25,0.8812260536398467
1491,1491.0,0.25,0.25,0.89272030651341
1492,1492.0,0.25,0.25,0.896551724137931
1493,1493.0,0.25,0.25,0.8812260536398467
1494,1494.0,0.25,0.25,0.8850574712643678
1495,1495.0,0.25,0.25,0.8812260536398467
1496,1496.0,0.25,0.25,0.8773946360153256
1497,1497.0,0.25,0.25,0.896551724137931
1498,1498.0,0.25,0.25,0.8888888888888888
1499,1499.0,0.25,0.25,0.8812260536398467
1500,1500.0,0.25,0.25,0.896551724137931
1501,1501.0,0.25,0.25,0.89272030651341
1502,1502.0,0.25,0.25,0.8850574712643678
1503,1503.0,0.25,0.25,0.8812260536398467
1504,1504.0,0.25,0.25,0.89272030651341
1505,1505.0,0.25,0.25,0.8850574712643678
1506,1506.0,0.25,0.25,0.89272030651341
1507,1507.0,0.25,0.25,0.8850574712643678
1508,1508.0,0.25,0.25,0.8812260536398467
1509,1509.0,0.25,0.25,0.89272030651341
1510,1510.0,0.25,0.25,0.8850574712643678
1511,1511.0,0.25,0.25,0.8850574712643678
1512,1512.0,0.25,0.25,0.89272030651341
1513,1513.0,0.25,0.25,0.8850574712643678
1514,1514.0,0.25,0.25,0.8850574712643678
1515,1515.0,0.25,0.25,0.89272030651341
1516,1516.0,0.25,0.25,0.9003831417624522
1517,1517.0,0.25,0.25,0.896551724137931
1518,1518.0,0.25,0.25,0.8812260536398467
1519,1519.0,0.25,0.25,0.8888888888888888
1520,1520.0,0.25,0.25,0.8850574712643678
1521,1521.0,0.25,0.25,0.896551724137931
1522,1522.0,0.25,0.25,0.89272030651341
1523,1523.0,0.25,0.25,0.9003831417624522
1524,1524.0,0.25,0.25,0.89272030651341
1525,1525.0,0.25,0.25,0.89272030651341
1526,1526.0,0.25,0.25,0.8888888888888888
1527,1527.0,0.25,0.25,0.8888888888888888
1528,1528.0,0.25,0.25,0.896551724137931
1529,1529.0,0.25,0.25,0.896551724137931
1530,1530.0,0.25,0.25,0.896551724137931
1531,1531.0,0.25,0.25,0.8888888888888888
1532,1532.0,0.25,0.25,0.89272030651341
1533,1533.0,0.25,0.25,0.89272030651341
1534,1534.0,0.25,0.25,0.8888888888888888
1535,1535.0,0.25,0.25,0.89272030651341
1536,1536.0,0.25,0.25,0.8697318007662835
